id,NAME,host id,host_identity_verified,host name,neighbourhood group,neighbourhood,lat,long,country,country code,instant_bookable,cancellation_policy,room type,Construction year,price,service fee,minimum nights,number of reviews,last review,reviews per month,review rate number,calculated host listings count,availability 365,house_rules,license,Cluster,Anomaly
34392289,Landmark Parlor Studio near train has 2 beds.,19798823050,verified,Michael,Manhattan,Washington Heights,40.8329,-73.93922,Unknown,US,True,flexible,Entire home/apt,2020.0,0.8295652173913044,$201 ,0.18899242865463017,0.0087890625,12/23/2021,0.11,4.0,20.0,0.0691619202603743,Unknown,Unknown,1,1
34397812,Bright 3BR w/ large patio in vibrant Williamsburg,62626735225,verified,Claire,Brooklyn,Williamsburg,40.71825,-73.95127,Unknown,US,False,flexible,Entire home/apt,2004.0,0.28,$74 ,0.1824403028538148,0.1103515625,12/23/2021,1.67,2.0,2.0,0.018985625169514513,Unknown,Unknown,2,1
34398365,Perfect Location 2bd w Bklyn Charm,44880680983,unconfirmed,Jim,Brooklyn,Park Slope,40.68102,-73.97552,Unknown,US,True,flexible,Entire home/apt,2014.0,0.5069565217391305,$127 ,0.1824403028538148,0.150390625,12/23/2021,2.31,5.0,2.0,0.031190669921345268,Unknown,Unknown,0,1
34405545,Beautiful bedroom and full bathroom,82849193468,unconfirmed,Waqas,Brooklyn,Flatlands,40.625,-73.92799,Unknown,US,True,strict,Private room,2009.0,0.014782608695652177,$13 ,0.1824403028538148,0.03125,12/23/2021,0.9,2.0,1.0,0.019799294819636562,Unknown,Unknown,2,1
34431503,Stay here and love Williamsburg!!,14662707237,verified,Jason,Brooklyn,Williamsburg,40.70812,-73.94382,Unknown,US,True,strict,Entire home/apt,2013.0,0.911304347826087,$220 ,0.17880023296447292,0.2431640625,12/22/2021,3.25,5.0,1.0,0.04990507187415243,Unknown,Unknown,1,1
34437578,Private Room in  Manhattan(room 2),56158552534,verified,Pablo,Manhattan,Harlem,40.80981,-73.94492,United States,US,True,moderate,Private room,2008.0,0.9191304347826088,$221 ,0.17865463016889926,0.1376953125,12/22/2021,2.14,3.0,1.0,0.08679142934635205,Unknown,Unknown,1,1
34438683,Ponerse las Pilas-VIVO NYC!!!,54942193811,verified,The Wrights,Brooklyn,Bedford-Stuyvesant,40.68867,-73.94935,United States,US,False,flexible,Private room,2006.0,0.7973913043478261,$193 ,0.1783634245777519,0.234375,12/22/2021,3.7,2.0,3.0,0.006238133984269053,Unknown,Unknown,1,1
34439787,Beautiful Brooklyn Vacation Rental,32985335565,verified,Rachel,Brooklyn,Crown Heights,40.67294,-73.92522,United States,US,True,moderate,Entire home/apt,2010.0,0.03739130434782609,$19 ,0.18098427489807806,0.0771484375,12/22/2021,1.37,2.0,3.0,0.05044751830756713,Unknown,Unknown,2,1
34440340,Bright 3-bedroom apartment in beautiful Brooklyn,60596381120,unconfirmed,Yolanda,Brooklyn,East Flatbush,40.65534,-73.91732,United States,US,True,strict,Entire home/apt,2022.0,0.021739130434782608,$15 ,0.1824403028538148,0.0419921875,12/22/2021,0.78,4.0,1.0,0.10170870626525631,Unknown,Unknown,2,1
34443653,A Contemporary Homelike Stay in the Best of BK,58912092726,unconfirmed,Mckinley,Brooklyn,East Flatbush,40.63764,-73.93239,United States,US,False,moderate,Entire home/apt,2012.0,0.04173913043478261,$20 ,0.17880023296447292,0.099609375,12/22/2021,2.24,4.0,2.0,0.09818280444806075,Unknown,Unknown,2,1
34444758,Beautiful Crown Heights Studio apartment,24870410611,unconfirmed,Evelyn,Brooklyn,Crown Heights,40.67445,-73.92151,United States,US,True,flexible,Entire home/apt,2021.0,0.07304347826086957,$27 ,0.1783634245777519,0.125,12/22/2021,2.93,4.0,1.0,0.10062381339842691,Unknown,Unknown,2,1
34456356,"Chelsea studio by Hudson Yards, High Line, subways",62147020650,unconfirmed,Michael,Manhattan,Chelsea,40.74847,-73.99723,United States,US,True,flexible,Entire home/apt,2003.0,0.611304347826087,$151 ,0.18972044263249854,0.001953125,12/22/2021,0.31,2.0,20.0,0.052888527257933284,Unknown,Unknown,0,1
34469611,Beautiful Meatpacking District Loft,92774651067,verified,DAVID And RICK,Manhattan,Chelsea,40.74261,-74.00353,United States,US,True,flexible,Private room,2013.0,0.24521739130434786,$66 ,0.17865463016889926,0.1982421875,12/21/2021,1.52,2.0,1.0,0.07702739354488744,Unknown,Unknown,2,1
34470164,Nice Manhattan Apt Near Central Park and Subway,85970993602,verified,Giancarlo,Manhattan,Upper West Side,40.79864,-73.96209,United States,US,True,moderate,Entire home/apt,2006.0,0.03130434782608696,$17 ,0.18258590564938848,0.185546875,12/21/2021,1.47,3.0,1.0,0.053430973691347985,Unknown,Unknown,2,1
34471268,Fully Updated Modern 1 Bedroom Apartment,66021016463,verified,Joan,Brooklyn,Kensington,40.64541,-73.97307,United States,US,True,strict,Entire home/apt,2015.0,0.3617391304347827,$93 ,0.17850902737332558,0.193359375,12/21/2021,1.81,2.0,1.0,0.0908597775969623,Unknown,Unknown,0,1
34471821,2000 sqf  Duplex in Townhouse,5085127157,unconfirmed,Francesca,Manhattan,Upper West Side,40.78907,-73.9688,United States,US,True,moderate,Entire home/apt,2004.0,0.32173913043478264,$84 ,0.17880023296447292,0.1630859375,12/21/2021,2.25,2.0,2.0,0.0035259018171955522,Unknown,Unknown,2,1
34474030,Sunny/Cozy 1BD,65164462013,unconfirmed,Frank,Brooklyn,Crown Heights,40.67254,-73.95404,United States,US,False,flexible,Entire home/apt,2014.0,0.5904347826086958,$146 ,0.1824403028538148,0.107421875,12/21/2021,1.2,2.0,3.0,0.0686194738269596,Unknown,Unknown,0,1
34474582,Williamsburg Gem With Private Patio!,37291586426,verified,Kelly,Brooklyn,Williamsburg,40.71326,-73.93859,United States,US,False,flexible,Entire home/apt,2017.0,0.6547826086956522,$161 ,0.1783634245777519,0.2578125,12/21/2021,2.94,4.0,1.0,0.07268782207756984,Unknown,Unknown,0,1
34477896,"Midtown Times Square bright room, private bath",83776985634,verified,Troy,Manhattan,Theater District,40.7592,-73.98533,United States,US,False,moderate,Private room,2019.0,0.21043478260869566,$58 ,0.1824403028538148,0.1591796875,12/21/2021,2.17,2.0,5.0,0.07567127746135069,Unknown,Unknown,2,1
34478448,Cozy 10th St. Park Slope 1bdr apt,18531645666,verified,Kyla,Brooklyn,South Slope,40.66688,-73.98674,United States,US,False,strict,Entire home/apt,2010.0,0.35913043478260875,$93 ,0.1824403028538148,0.08984375,12/21/2021,1.4,5.0,3.0,0.021697857336588015,Unknown,Unknown,0,1
34479553,"Private room in Greenpoint, Brooklyn",4877331725,verified,Chris,Brooklyn,Greenpoint,40.73484,-73.9538,United States,US,True,strict,Private room,2013.0,0.9165217391304349,$221 ,0.1911764705882353,0.013671875,12/21/2021,0.25,4.0,1.0,0.1011662598318416,Unknown,Unknown,1,1
34499988,Perfect East Village Studio for Work / Live in NYC,29684887923,verified,Jeremy,Manhattan,East Village,40.72565,-73.98772,United States,US,True,flexible,Entire home/apt,2017.0,0.471304347826087,$118 ,0.18899242865463017,0.0029296875,12/21/2021,0.32,3.0,23.0,0.03553024138866287,Unknown,Unknown,0,1
34514900,Unknown,79383037268,unconfirmed,Marjorie,Manhattan,East Harlem,40.7966,-73.93824,United States,US,False,flexible,Private room,2014.0,0.4060869565217391,$103 ,0.17850902737332558,0.1904296875,12/20/2021,2.18,5.0,2.0,0.037157580688906976,Unknown,Unknown,0,1
34525394,61st east room C manhattan private,47045283107,unconfirmed,Eliahu,Manhattan,Upper East Side,40.76329,-73.96603,United States,US,False,moderate,Entire home/apt,2017.0,0.07391304347826087,$27 ,0.17821782178217824,0.12109375,12/20/2021,2.51,3.0,2.0,0.09655546514781665,Unknown,Unknown,2,1
34528155,"Safe, sunny Hudson Yards, couch/2nd bed, Free WiFi",17044468732,unconfirmed,Michael,Manhattan,Chelsea,40.74954,-73.9964,United States,US,False,strict,Entire home/apt,2016.0,0.32434782608695656,$85 ,0.21301688992428655,0.005859375,12/20/2021,0.15,4.0,20.0,0.07973962571196094,Unknown,Unknown,2,1
34536992,Spacious Sunny Loft in Brooklyn,18651293660,unconfirmed,Dusan,Brooklyn,Williamsburg,40.70637,-73.92704,United States,US,False,strict,Entire home/apt,2009.0,0.7052173913043479,$172 ,0.1824403028538148,0.103515625,12/20/2021,3.24,3.0,1.0,0.0027122321670735015,Unknown,Unknown,1,1
34546381,2 Bedroom Apartment w/ Large Outdoor Space,41378725299,unconfirmed,Jeremy,Manhattan,Upper West Side,40.79067,-73.97028,United States,US,True,flexible,Entire home/apt,2009.0,0.9486956521739132,$228 ,0.1911764705882353,0.00390625,12/20/2021,0.42,2.0,23.0,0.06400867914293464,Unknown,Unknown,1,1
34569578,Room with En Suite Bathroom & Deck,52341293212,unconfirmed,Waldemar,Brooklyn,Clinton Hill,40.68818,-73.96383,United States,US,True,flexible,Private room,2016.0,0.6252173913043478,$154 ,0.1783634245777519,0.4892578125,12/19/2021,3.53,3.0,2.0,0.08136696501220506,Unknown,Unknown,0,1
34570130,Big room w/private bathroom and great Hudson view,19374475920,verified,Corina E.,Manhattan,Upper West Side,40.77952,-73.98749,United States,US,False,moderate,Private room,2004.0,0.6991304347826087,$171 ,0.17821782178217824,0.1806640625,12/19/2021,1.34,5.0,3.0,0.10035259018171956,Unknown,Unknown,1,1
34571235,Studio Apartment Bushwick/Ridgewood,39141590604,verified,Sharon And Tom,Queens,Ridgewood,40.70873,-73.91732,United States,US,False,moderate,Entire home/apt,2003.0,0.9095652173913044,$219 ,0.17909143855562026,0.125,12/19/2021,1.09,5.0,1.0,0.0810957417954977,Unknown,Unknown,1,1
34576205,"Colorful apt, 2 bedrooms,  25 mins to Manhattan",19492214895,unconfirmed,Katerina,Brooklyn,Bedford-Stuyvesant,40.68592,-73.93087,United States,US,False,flexible,Entire home/apt,2007.0,0.2930434782608696,$77 ,0.1824403028538148,0.1328125,12/19/2021,1.52,5.0,1.0,0.037157580688906976,Unknown,Unknown,2,1
34577310,$99 Manhattan/Time Sq.,29451570212,unconfirmed,Johnny,Manhattan,Hell's Kitchen,40.75892,-73.99526,United States,US,True,flexible,Private room,2006.0,0.9173913043478261,$221 ,0.17821782178217824,0.21875,12/19/2021,2.54,4.0,1.0,0.09981014374830487,Unknown,Unknown,1,1
34578967,Brooklyn Zen Gem w/Personal Balcony,12708245130,verified,Sophie,Brooklyn,Bay Ridge,40.62669,-74.02812,United States,US,False,moderate,Private room,2006.0,0.11304347826086958,$36 ,0.1824403028538148,0.060546875,12/19/2021,0.76,5.0,4.0,0.08407919717927854,Unknown,Unknown,2,1
34581176,"Sunny, Quiet Home in Brooklyn's Best Area (Legal)",92372078452,unconfirmed,Viviana,Brooklyn,South Slope,40.66714,-73.98901,United States,US,False,moderate,Entire home/apt,2008.0,0.22521739130434784,$62 ,0.1824403028538148,0.1689453125,12/19/2021,2.32,2.0,3.0,0.05614320585842148,Unknown,Unknown,2,1
34587251,"3Br Duplex, Backyard and Private Parking",50632375754,unconfirmed,Lou,Brooklyn,Brownsville,40.66107,-73.90149,United States,US,False,moderate,Entire home/apt,2012.0,0.7086956521739131,$173 ,0.17821782178217824,0.15234375,12/19/2021,3.06,5.0,1.0,0.10089503661513426,Unknown,Unknown,1,1
34588908,Cozy & Comfortable Modern Apartment,31916544652,verified,Andre,Manhattan,Harlem,40.82886,-73.93929,United States,US,True,flexible,Private room,2006.0,0.17478260869565218,$50 ,0.1824403028538148,0.05078125,12/19/2021,1.06,3.0,1.0,0.10170870626525631,Unknown,Unknown,2,1
34594431,"1BR Large, safe, Private,2082 rear",68657105854,unconfirmed,Lisa,Brooklyn,Flatlands,40.618,-73.9342,United States,US,False,strict,Entire home/apt,2004.0,0.6643478260869565,$163 ,0.1824403028538148,0.0966796875,12/19/2021,2.26,4.0,2.0,0.09899647409818281,Unknown,Unknown,1,1
34595536,Bright Bedroom Steps to train Minutes to Manhattan,35586784200,unconfirmed,Sue,Brooklyn,Williamsburg,40.71214,-73.94006,United States,US,True,strict,Private room,2016.0,0.7808695652173914,$190 ,0.180110658124636,0.12890625,12/19/2021,2.97,4.0,2.0,0.015188500135611608,Unknown,Unknown,1,1
34599954,"Premium FiDi 1BR w/ Roofdeck, Gym + Doorman near Wall St. by Blueground",52760110374,verified,Blueground,Manhattan,Financial District,40.70504,-74.00812,United States,US,False,strict,Entire home/apt,2016.0,0.030434782608695657,$17 ,0.1911764705882353,0.0009765625,12/19/2021,0.39,2.0,332.0,0.07973962571196094,Unknown,Unknown,2,1
34600507,Orcas Oasis,23112519640,verified,Melissa,Queens,Rockaway Beach,40.58384,-73.82031,United States,US,False,strict,Entire home/apt,2010.0,0.9782608695652175,$235 ,0.1824403028538148,0.03515625,12/19/2021,1.06,4.0,3.0,0.09601301871440196,Unknown,Unknown,1,1
34623151,East Village WFH Oasis with Oversized Desk,80615035239,verified,Jeremy,Manhattan,East Village,40.72753,-73.98818,United States,US,False,moderate,Entire home/apt,2008.0,0.21130434782608695,$59 ,0.18899242865463017,0.001953125,12/19/2021,0.3,5.0,23.0,0.06482234879305669,Unknown,Unknown,2,1
34661260,House On Henry (3rd FLR Suite),63028738283,verified,Annette,Brooklyn,Carroll Gardens,40.67747,-74.00146,United States,US,True,flexible,Entire home/apt,2015.0,0.831304347826087,$201 ,0.17850902737332558,0.26953125,12/18/2021,1.92,3.0,3.0,0.09167344724708436,Unknown,Unknown,1,1
34662916,"Charming, quiet and comfortable 1BR",26370140771,verified,Dana,Brooklyn,Bedford-Stuyvesant,40.6811,-73.93643,United States,US,False,strict,Entire home/apt,2013.0,0.3669565217391304,$94 ,0.1824403028538148,0.1572265625,12/18/2021,1.93,5.0,1.0,0.020070518036343913,Unknown,Unknown,0,1
34665126,Private room in 4 BR on Riverside,19377692744,verified,Brian,Manhattan,Harlem,40.8232,-73.95426,United States,US,False,strict,Private room,2011.0,0.21391304347826087,$59 ,0.1824403028538148,0.1064453125,12/18/2021,1.44,5.0,3.0,0.052074857607811234,Unknown,Unknown,2,1
34691084,Stunning Alcove Studio on Prime East Village Block,51316416061,unconfirmed,Jeremy,Manhattan,East Village,40.72757,-73.98685,United States,US,True,strict,Entire home/apt,2019.0,0.35739130434782607,$92 ,0.18899242865463017,0.0048828125,12/18/2021,0.48,2.0,23.0,0.059669107675617034,Unknown,Unknown,0,1
34691636,Extra Large Studio in the East Village near NYU,24289193666,verified,Jeremy,Manhattan,East Village,40.72561,-73.98815,United States,US,True,flexible,Entire home/apt,2006.0,0.631304347826087,$155 ,0.1911764705882353,0.0029296875,12/18/2021,0.31,5.0,23.0,0.011933821535123406,Unknown,Unknown,0,1
34692741,Pristine Studio in the East Village with Cool Art,92826314743,verified,Jeremy,Manhattan,East Village,40.72754,-73.98793,United States,US,False,moderate,Entire home/apt,2015.0,0.6582608695652175,$161 ,0.18899242865463017,0.0029296875,12/18/2021,0.32,4.0,23.0,0.05858421480878764,Unknown,Unknown,0,1
34705996,B & B Room 1,60348042119,verified,Angela,Brooklyn,Bedford-Stuyvesant,40.68288,-73.95646,United States,US,False,flexible,Private room,2007.0,0.8991304347826088,$217 ,0.1824403028538148,0.0673828125,12/17/2021,0.49,3.0,5.0,0.09058855438025495,Unknown,Unknown,1,1
34706548,House On Henry (2nd FLR Suite),96000342736,unconfirmed,Annette,Brooklyn,Carroll Gardens,40.67813,-74.00062,United States,US,True,flexible,Entire home/apt,2015.0,0.8330434782608697,$202 ,0.17865463016889926,0.173828125,12/17/2021,1.27,5.0,3.0,0.0800108489286683,Unknown,Unknown,1,1
34707100,Bedroom for two in Chelsea,41935195663,verified,Michael,Manhattan,Chelsea,40.74424,-73.99573,United States,US,False,strict,Private room,2022.0,0.5086956521739131,$127 ,0.17850902737332558,0.2861328125,12/17/2021,2.71,5.0,1.0,0.011120151885001355,Unknown,Unknown,0,1
34708205,Carnegie Hill 3 Bedroom 2 Bath Apartment + Laundry,52994494994,verified,Janelle,Manhattan,East Harlem,40.78491,-73.94708,United States,US,False,moderate,Entire home/apt,2019.0,0.251304347826087,$68 ,0.1824403028538148,0.0947265625,12/17/2021,1.38,5.0,3.0,0.07431516137781395,Unknown,Unknown,2,1
34710967,"Cool, cozy urban pad",43650126957,unconfirmed,Cathy,Brooklyn,Bedford-Stuyvesant,40.67741,-73.9275,United States,US,False,moderate,Entire home/apt,2011.0,0.22608695652173913,$62 ,0.1824403028538148,0.18359375,12/17/2021,2.42,4.0,1.0,0.017900732302685112,Unknown,Unknown,2,1
34711519,Bright sunny room in NYC!,66844165944,verified,Anthony,Brooklyn,Crown Heights,40.67072,-73.9404,United States,US,False,flexible,Private room,2009.0,0.04086956521739131,$19 ,0.1824403028538148,0.1572265625,12/17/2021,2.22,3.0,7.0,0.06427990235964198,Unknown,Unknown,2,1
34729745,Midtown Designer large studio Doorman Elevator,47797089416,unconfirmed,Peiyu,Manhattan,Murray Hill,40.74994,-73.98043,United States,US,True,moderate,Entire home/apt,2010.0,0.11130434782608697,$36 ,0.18899242865463017,0.001953125,12/17/2021,0.3,5.0,2.0,0.06373745592622729,Unknown,Unknown,2,1
34739686,Private E. Village Townhouse Stay,74720175816,verified,Donna,Manhattan,East Village,40.72752,-73.98581,United States,US,True,moderate,Private room,2016.0,0.4521739130434783,$114 ,0.17850902737332558,0.1923828125,12/16/2021,1.52,3.0,1.0,0.060211554109031735,Unknown,Unknown,0,1
34740238,Cozy studio Apartment in Upper East,88081838860,unconfirmed,Mat,Manhattan,East Harlem,40.78923,-73.946,United States,US,True,flexible,Entire home/apt,2018.0,0.5121739130434783,$128 ,0.1824403028538148,0.1162109375,12/16/2021,0.94,4.0,1.0,0.061838893409275834,Unknown,Unknown,0,1
34740791,Large Private Midtown Room!,49165299509,unconfirmed,J,Manhattan,Hell's Kitchen,40.75622,-73.99455,United States,US,False,moderate,Private room,2019.0,0.8173913043478261,$198 ,0.17865463016889926,0.146484375,12/16/2021,1.26,3.0,3.0,0.01681583943585571,Unknown,Unknown,1,1
34741343,Large 2 BDRM @ McCarren Park!!,67644763118,unconfirmed,Pete,Brooklyn,Williamsburg,40.719,-73.94831,United States,US,False,moderate,Entire home/apt,2015.0,0.0026086956521739132,$11 ,0.1824403028538148,0.0751953125,12/16/2021,0.71,3.0,1.0,0.07485760781122865,Unknown,Unknown,2,1
34742448,Private Apt in Trendy Cobble Hill,61972569564,verified,Sam,Brooklyn,Carroll Gardens,40.68452,-73.99093,United States,US,False,flexible,Entire home/apt,2017.0,0.9886956521739132,$237 ,0.1824403028538148,0.091796875,12/16/2021,0.99,5.0,1.0,0.09221589368049905,Unknown,Unknown,1,1
34743000,Modern Apartment w/Private Entry + Full Kitchen,77483518482,unconfirmed,Anne,Brooklyn,Bedford-Stuyvesant,40.6825,-73.95038,United States,US,False,strict,Entire home/apt,2022.0,0.47478260869565225,$119 ,0.1824403028538148,0.1328125,12/16/2021,1.47,2.0,1.0,0.01600216978573366,Unknown,Unknown,0,1
34744657,Times Square room with private bath,50963987492,verified,Troy,Manhattan,Theater District,40.75882,-73.98362,United States,US,True,moderate,Private room,2011.0,0.7391304347826088,$180 ,0.1824403028538148,0.1494140625,12/16/2021,1.86,5.0,5.0,0.06455112557634933,Unknown,Unknown,1,1
34759569,"Private Artsy Apt, Secret Garden, 18"" to Wall St",89321093625,unconfirmed,Dian,Brooklyn,Bedford-Stuyvesant,40.68168,-73.92981,United States,US,False,strict,Entire home/apt,2020.0,0.20869565217391303,$58 ,0.1824403028538148,0.0908203125,12/15/2021,1.02,3.0,1.0,0.04203959858963928,Unknown,Unknown,2,1
34760121,Child-friendly 2BR w/ Yard access and Free Parking,23517855705,unconfirmed,Benjamin,Brooklyn,Bedford-Stuyvesant,40.68397,-73.93911,United States,US,False,flexible,Entire home/apt,2004.0,0.06869565217391305,$26 ,0.1824403028538148,0.2255859375,12/15/2021,2.65,5.0,1.0,0.05098996474098183,Unknown,Unknown,2,1
34766197,Sumptuous Brownstone Apt in the Heart Fort Greene,57220619204,unconfirmed,Rr,Brooklyn,Fort Greene,40.68916,-73.97762,United States,US,False,moderate,Entire home/apt,2020.0,0.982608695652174,$236 ,0.1824403028538148,0.0712890625,12/15/2021,2.0,2.0,2.0,0.07214537564415514,Unknown,Unknown,1,1
34781661,Private Home 30 Days or more mins to Mid Manhattan,68008783542,unconfirmed,Myrna And David,Queens,Astoria,40.75949,-73.91419,United States,US,True,moderate,Entire home/apt,2006.0,0.5495652173913044,$136 ,0.1824403028538148,0.244140625,12/14/2021,2.54,4.0,2.0,0.1011662598318416,Unknown,Unknown,0,1
34782213,Space For guest,55834104073,verified,Audemar,Manhattan,Battery Park City,40.70948,-74.01564,United States,US,False,strict,Shared room,2012.0,0.24521739130434786,$66 ,0.17821782178217824,0.2294921875,12/14/2021,2.36,2.0,1.0,0.09981014374830487,Unknown,Unknown,2,1
34783318,Casa E 3A,52043304594,unconfirmed,Nia,Queens,Long Island City,40.74769,-73.94458,United States,US,False,moderate,Private room,2015.0,0.02260869565217391,$15 ,0.1824403028538148,0.0732421875,12/14/2021,1.0,2.0,3.0,0.020341741253051264,Unknown,Unknown,2,1
34784422,Spacious Master Bedroom  20 mins away from NYC,7574523533,verified,Jason,Queens,Sunnyside,40.74017,-73.92756,United States,US,True,moderate,Private room,2009.0,0.014782608695652177,$13 ,0.1824403028538148,0.0322265625,12/14/2021,0.47,2.0,1.0,0.05098996474098183,Unknown,Unknown,2,1
34787736,Harlem Jewel + Extra Travel Bonus,54165790618,verified,Theresa,Manhattan,Harlem,40.814148,-73.943657,United States,US,False,moderate,Entire home/apt,2020.0,0.9408695652173914,$226 ,0.1824403028538148,0.095703125,12/14/2021,1.66,3.0,3.0,0.022240303770002714,Unknown,Unknown,1,1
34789393,1st Floor Entire 2 Bedroom Cozy & Clean Apartment,92109312770,unconfirmed,Oscar,Brooklyn,Bedford-Stuyvesant,40.68118,-73.94533,United States,US,False,moderate,Entire home/apt,2004.0,0.18869565217391304,$53 ,0.1824403028538148,0.0546875,12/14/2021,1.0,5.0,1.0,0.09601301871440196,Unknown,Unknown,2,1
34819770,Sunny Private Williamsburg Space,68335294717,unconfirmed,John,Brooklyn,Williamsburg,40.71687,-73.95754,United States,US,True,moderate,Entire home/apt,2022.0,0.2373913043478261,$65 ,0.1783634245777519,0.208984375,12/13/2021,2.32,3.0,1.0,0.0745863845945213,Unknown,Unknown,2,1
34820874,A private humble abode for you,4833155663,unconfirmed,Sandra,Brooklyn,Canarsie,40.6403,-73.89549,United States,US,False,strict,Private room,2011.0,0.0,$10 ,0.1783634245777519,0.1328125,12/13/2021,1.52,5.0,1.0,0.10143748304854897,Unknown,Unknown,2,1
34821979,纽约之家(Sunnyhome7),91884540028,unconfirmed,Amy,Queens,Flushing,40.74537,-73.83252,United States,US,True,moderate,Private room,2007.0,0.3869565217391304,$99 ,0.17821782178217824,0.267578125,12/13/2021,3.23,2.0,8.0,0.027122321670735017,Unknown,Unknown,0,1
34824188,Private Room close to subway (1/2),17274697862,verified,Esteban,Queens,Jackson Heights,40.75545,-73.8643,United States,US,True,flexible,Private room,2008.0,0.42434782608695654,$108 ,0.1783634245777519,0.1435546875,12/13/2021,1.86,5.0,3.0,0.10143748304854897,Unknown,Unknown,0,1
34826397,Spotless Clean 2BR+PARKING+Subway+nearJFK,78293912693,verified,Noa,Brooklyn,East New York,40.66293,-73.88369,United States,US,True,moderate,Entire home/apt,2006.0,0.711304347826087,$174 ,0.17880023296447292,0.203125,12/13/2021,2.9,3.0,1.0,0.015459723352318959,Unknown,Unknown,1,1
34831368,Beautiful Brooklyn Apartment in Prospect Heights!,79915334234,verified,Carla,Brooklyn,Prospect Heights,40.68117,-73.96996,United States,US,False,moderate,Entire home/apt,2018.0,0.7930434782608696,$192 ,0.17850902737332558,0.1982421875,12/13/2021,3.54,3.0,1.0,0.008407919717927854,Unknown,Unknown,1,1
34836891,Queen Room City,86419390074,unconfirmed,Arlo NoMad,Manhattan,Midtown,40.74623,-73.98499,United States,US,True,strict,Hotel room,2010.0,0.20260869565217393,$57 ,0.17821782178217824,0.4111328125,12/13/2021,14.0,3.0,11.0,0.027122321670735017,Unknown,Unknown,2,1
34861192,Lux Studio on Wall Street. Heart of Fidi!,14111867382,unconfirmed,Chris,Manhattan,Financial District,40.70641,-74.0092,United States,US,True,flexible,Entire home/apt,2012.0,0.9878260869565219,$237 ,0.1824403028538148,0.0009765625,12/13/2021,0.28,2.0,1.0,0.011120151885001355,Unknown,Unknown,1,1
34865611,City Room - Private & Comfy Bedroom,49227275176,verified,Wayne,Manhattan,Harlem,40.81201,-73.94452,United States,US,False,moderate,Private room,2010.0,0.6756521739130436,$165 ,0.17850902737332558,0.21484375,12/12/2021,1.61,2.0,2.0,0.025766205587198266,Unknown,Unknown,1,1
34866163,Brooklyn- Crown Heights Garden Apt.,69008930519,verified,Anthony,Brooklyn,Crown Heights,40.67582,-73.9518,United States,US,False,flexible,Private room,2003.0,0.9086956521739131,$219 ,0.1824403028538148,0.2646484375,12/12/2021,2.07,2.0,2.0,0.0924871168972064,Unknown,Unknown,1,1
34868924,Floating Cabin Houseboat Rockaway Surf's Up!,43905060588,verified,Ingrid,Queens,Arverne,40.59262,-73.78894,United States,US,False,moderate,Entire home/apt,2017.0,0.05130434782608696,$22 ,0.17821782178217824,0.1845703125,12/12/2021,1.79,5.0,1.0,0.09438567941415786,Unknown,Unknown,2,1
34869477,"Stylish 3 Bedrm, Pr'spct Park/ Long-term friendly⦂",88341842189,unconfirmed,Zoesarah (And) Anu,Brooklyn,Crown Heights,40.67697,-73.96323,United States,US,False,moderate,Entire home/apt,2013.0,0.11913043478260871,$37 ,0.1824403028538148,0.0380859375,12/12/2021,0.38,2.0,1.0,0.07268782207756984,Unknown,Unknown,2,1
34875552,Prime Central Park West Pied à Terre,72783604904,unconfirmed,Josh & Jessica,Manhattan,Upper West Side,40.7858,-73.97286,United States,US,False,moderate,Entire home/apt,2012.0,0.791304347826087,$192 ,0.1824403028538148,0.162109375,12/12/2021,2.34,3.0,1.0,0.10170870626525631,Unknown,Unknown,1,1
34881075,Cozy private apartment in the heart of Bed-Stuy.,32124255833,unconfirmed,Lorraine,Brooklyn,Bedford-Stuyvesant,40.68558,-73.93007,United States,US,False,moderate,Entire home/apt,2019.0,0.52,$130 ,0.1824403028538148,0.103515625,12/12/2021,2.04,5.0,1.0,0.051261187957689185,Unknown,Unknown,0,1
34937410,Beautiful Duplex Apartment,39700380552,verified,Brandon,Brooklyn,Park Slope,40.67115,-73.98026,United States,US,True,flexible,Entire home/apt,2004.0,0.45478260869565224,$115 ,0.1824403028538148,0.08984375,12/11/2021,0.64,3.0,1.0,0.06699213452671549,Unknown,Unknown,0,1
34938514,Spacious South Harlem 2-BR near CP,81825163132,verified,Cgb,Manhattan,Upper West Side,40.79797,-73.9593,United States,US,True,strict,Entire home/apt,2006.0,0.11304347826086958,$36 ,0.1824403028538148,0.1943359375,12/11/2021,1.95,3.0,1.0,0.018985625169514513,Unknown,Unknown,2,1
34939066,Park Slope Bedroom in Eccentric New York Apartment,19997554936,unconfirmed,Frederick,Brooklyn,South Slope,40.66415,-73.97866,United States,US,True,strict,Private room,2018.0,0.5634782608695653,$140 ,0.17850902737332558,0.1962890625,12/11/2021,2.03,3.0,1.0,0.024138866286954164,Unknown,Unknown,0,1
34939619,Amazing location!!!!!!!  Upper East Side Manhattan,55036216185,unconfirmed,Todd,Manhattan,Upper East Side,40.78088,-73.95061,United States,US,False,flexible,Shared room,2014.0,0.1565217391304348,$46 ,0.17909143855562026,0.1669921875,12/11/2021,2.07,2.0,1.0,0.0838079739625712,Unknown,Unknown,2,1
